rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
5,adagrasib,known_answer,4I24,EGFR,T790M,-2.86,-3.71658,4.37066,0.14006,7.26421
5,adagrasib,known_answer,4LDJ,KRAS,G12C,-3.44,-3.98161,2.31547,0.043,5.18808
5,adagrasib,known_answer,5UGC,EGFR,L858R+T790M,-2.12,-6.87175,4.60056,0.07419,6.48985
5,adagrasib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.07,-6.83471,2.83238,0.25122,6.93001
5,adagrasib,known_answer,8A2B,EGFR,L858R,-1.4,-6.73496,0.86663,0.19974,7.58921
5,adagrasib,known_answer,8FMI,KRAS,WT,-2.59,-7.51192,2.15786,0.0935,5.9597
5,afatinib,egfr_family,3POZ,EGFR,WT,-1.32,-8.0062,2.64873,0.33575,7.67452
5,afatinib,egfr_family,4I24,EGFR,T790M,0.03,-9.45616,1.24177,0.97386,8.58385
5,afatinib,egfr_family,4LDJ,KRAS,G12C,-2.51,-5.31846,2.20028,0.34074,6.72807
5,afatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.5,-6.79001,3.46025,0.24912,7.13538
5,afatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.53,-6.5916,2.4474,0.02157,5.2387
5,afatinib,egfr_family,8A2B,EGFR,L858R,-0.15,-7.11194,1.30787,0.89129,7.7688
5,afatinib,egfr_family,8FMI,KRAS,WT,-1.51,-5.95703,1.95627,0.23117,6.83204
5,aspirin,repurposing_candidate,3POZ,EGFR,WT,0.38,-6.24389,0.45954,0.80374,4.71387
5,aspirin,repurposing_candidate,4I24,EGFR,T790M,-0.23,-5.43996,2.00578,0.46481,3.73872
5,aspirin,repurposing_candidate,4LDJ,KRAS,G12C,-0.75,-4.77176,0.69034,0.9221,4.15458
5,aspirin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.18,-5.90941,0.80176,0.76455,4.4017
5,aspirin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.95,-2.19356,5.09649,0.39376,2.89814
5,aspirin,repurposing_candidate,8A2B,EGFR,L858R,-0.15,-5.20675,1.10413,0.65438,4.12763
5,aspirin,repurposing_candidate,8FMI,KRAS,WT,-0.34,-5.52634,1.31845,0.8664,3.84282
5,cimetidine,repurposing_candidate,3POZ,EGFR,WT,-0.16,-5.22518,1.2561,0.35631,5.99047
5,cimetidine,repurposing_candidate,4I24,EGFR,T790M,-0.87,-4.52147,1.6357,0.45026,5.95834
5,cimetidine,repurposing_candidate,4LDJ,KRAS,G12C,-0.53,-4.25134,0.96484,0.63426,4.72423
5,cimetidine,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.53,-4.8745,0.86979,0.38511,6.0171
5,cimetidine,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.44,-3.54536,6.06625,0.11634,4.05486
5,cimetidine,repurposing_candidate,8A2B,EGFR,L858R,-0.09,-5.89867,1.39139,0.50922,5.42948
5,cimetidine,repurposing_candidate,8FMI,KRAS,WT,-0.9,-4.79914,1.01314,0.76954,5.26303
5,crizotinib,multi_kinase,3POZ,EGFR,WT,-1.29,-8.65317,1.68522,0.77946,8.15503
5,crizotinib,multi_kinase,4I24,EGFR,T790M,-0.63,-8.40198,0.74091,0.8746,8.30323
5,crizotinib,multi_kinase,4LDJ,KRAS,G12C,-1.88,-4.0174,4.24773,0.06598,4.4881
5,crizotinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.58,-5.23362,1.16239,0.66606,7.75071
5,crizotinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.83,-3.89178,8.32518,0.06504,4.30573
5,crizotinib,multi_kinase,8A2B,EGFR,L858R,-0.64,-6.44694,0.81307,0.72627,7.59014
5,crizotinib,multi_kinase,8FMI,KRAS,WT,-2.38,-6.14377,2.29321,0.05629,5.88949
5,dacomitinib,egfr_family,3POZ,EGFR,WT,-0.27,-8.69607,1.89215,0.9595,8.39294
5,dacomitinib,egfr_family,4I24,EGFR,T790M,0.14,-9.64626,1.03033,0.969,8.26116
5,dacomitinib,egfr_family,4LDJ,KRAS,G12C,-0.89,-6.55301,2.78392,0.26953,6.47985
5,dacomitinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.42,-6.65137,2.53346,0.31178,7.38101
5,dacomitinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.41,-5.42368,4.23302,0.02569,5.80094
5,dacomitinib,egfr_family,8A2B,EGFR,L858R,-0.12,-7.19689,0.7689,0.7674,7.52309
5,dacomitinib,egfr_family,8FMI,KRAS,WT,-1.04,-6.50018,2.28077,0.25907,6.58778
5,dasatinib,multi_kinase,3POZ,EGFR,WT,-0.57,-7.541,4.13621,0.0643,6.76731
5,dasatinib,multi_kinase,4I24,EGFR,T790M,-0.25,-8.55461,0.75562,0.91844,7.87311
5,dasatinib,multi_kinase,4LDJ,KRAS,G12C,-1.94,-2.69378,11.51574,0.06316,4.8068
5,dasatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.68,-6.90228,5.00417,0.05215,5.90712
5,dasatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.31,-4.78958,3.41558,0.04974,4.23203
5,dasatinib,multi_kinase,8A2B,EGFR,L858R,-0.47,-8.1041,1.46483,0.67293,7.26366
5,dasatinib,multi_kinase,8FMI,KRAS,WT,-1.69,-6.56127,1.20185,0.11556,6.05222
5,disulfiram,repurposing_candidate,3POZ,EGFR,WT,-0.35,-4.37301,0.77674,0.38226,5.48567
5,disulfiram,repurposing_candidate,4I24,EGFR,T790M,-0.78,-4.4451,1.42546,0.47657,5.75987
5,disulfiram,repurposing_candidate,4LDJ,KRAS,G12C,-2.28,-3.14995,6.67427,0.09094,3.04611
5,disulfiram,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.32,-4.20923,2.17674,0.29179,4.60951
5,disulfiram,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.01,-2.77712,3.89799,0.16575,3.25614
5,disulfiram,repurposing_candidate,8A2B,EGFR,L858R,-0.89,-3.59417,2.92753,0.36335,4.31069
5,disulfiram,repurposing_candidate,8FMI,KRAS,WT,-1.67,-3.35053,1.28359,0.18804,3.52966
5,divarasib,kras_family,3POZ,EGFR,WT,-1.52,-7.3341,2.53143,0.04161,7.51041
5,divarasib,kras_family,4I24,EGFR,T790M,-1.58,-6.48231,2.28258,0.35573,8.39253
5,divarasib,kras_family,4LDJ,KRAS,G12C,-3.4,-5.19941,2.53892,0.05016,5.91387
5,divarasib,kras_family,5UGC,EGFR,L858R+T790M,-1.67,-3.0496,4.57126,0.00993,6.36926
5,divarasib,kras_family,6OIM,KRAS,G12C+sotorasib,-1.57,-8.68264,1.386,0.49549,8.11805
5,divarasib,kras_family,8A2B,EGFR,L858R,-1.15,-8.13687,1.17822,0.24053,7.9431
5,divarasib,kras_family,8FMI,KRAS,WT,-2.36,-6.5861,1.87259,0.05719,6.35759
5,doxycycline,repurposing_candidate,3POZ,EGFR,WT,-0.56,-8.17984,3.97665,0.32577,4.94832
5,doxycycline,repurposing_candidate,4I24,EGFR,T790M,-1.29,1.56094,2.73962,0.1393,4.70466
5,doxycycline,repurposing_candidate,4LDJ,KRAS,G12C,-1.46,-7.3403,1.37748,0.79635,5.63483
5,doxycycline,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.78,-6.4471,4.12432,0.46952,5.19427
5,doxycycline,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-1.57,-6.83294,1.59529,0.43613,5.21186
5,doxycycline,repurposing_candidate,8A2B,EGFR,L858R,-0.57,-0.93342,0.58011,0.21607,4.7169
5,doxycycline,repurposing_candidate,8FMI,KRAS,WT,-0.6,-7.71609,1.47592,0.38533,5.12249
5,erlotinib,known_answer,3POZ,EGFR,WT,-0.44,-7.18314,1.8297,0.79841,7.1725
5,erlotinib,known_answer,4I24,EGFR,T790M,-0.21,-6.98845,1.26521,0.78145,7.06413
5,erlotinib,known_answer,4LDJ,KRAS,G12C,-2.38,-4.63431,3.10491,0.11289,5.3294
5,erlotinib,known_answer,5UGC,EGFR,L858R+T790M,-0.97,-5.21248,2.25219,0.38763,6.60051
5,erlotinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.31,-6.53843,2.78595,0.07435,5.10214
5,erlotinib,known_answer,8A2B,EGFR,L858R,-0.56,-7.36087,1.98053,0.963,6.91214
5,erlotinib,known_answer,8FMI,KRAS,WT,-2.72,-5.05987,2.03046,0.08614,5.32353
5,gefitinib,known_answer,3POZ,EGFR,WT,-0.1,-7.753,0.95664,0.94316,8.07229
5,gefitinib,known_answer,4I24,EGFR,T790M,-0.21,-8.62295,0.944,0.97361,7.89402
5,gefitinib,known_answer,4LDJ,KRAS,G12C,-1.27,-5.21796,1.92042,0.37355,6.4413
5,gefitinib,known_answer,5UGC,EGFR,L858R+T790M,-1.58,-6.25122,3.37051,0.36935,7.2412
5,gefitinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.85,-7.07986,2.52304,0.10591,5.73627
5,gefitinib,known_answer,8A2B,EGFR,L858R,-0.56,-7.48262,2.73004,0.82733,7.32164
5,gefitinib,known_answer,8FMI,KRAS,WT,-0.73,-6.13769,1.6271,0.70714,6.82664
5,imatinib,multi_kinase,3POZ,EGFR,WT,-1.3,-7.6191,2.50966,0.03289,6.59682
5,imatinib,multi_kinase,4I24,EGFR,T790M,-0.66,-9.44581,1.46882,0.83389,7.97447
5,imatinib,multi_kinase,4LDJ,KRAS,G12C,-1.49,-6.24323,1.46213,0.07932,5.42365
5,imatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.18,-9.42922,5.74538,0.10429,7.1947
5,imatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-1.48,-9.18743,3.67381,0.27382,5.94585
5,imatinib,multi_kinase,8A2B,EGFR,L858R,-0.75,-8.14612,0.65578,0.90004,7.5454
5,imatinib,multi_kinase,8FMI,KRAS,WT,-1.48,-6.8551,1.43372,0.10646,5.44937
5,itraconazole,repurposing_candidate,3POZ,EGFR,WT,-1.73,-8.1565,3.37641,0.11161,6.70608
5,itraconazole,repurposing_candidate,4I24,EGFR,T790M,-2.47,-7.93336,3.50778,0.28757,7.22188
5,itraconazole,repurposing_candidate,4LDJ,KRAS,G12C,-2.55,-5.69235,2.93661,0.05892,5.76918
5,itraconazole,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.82,4.42908,1.4465,0.17955,7.1521
5,itraconazole,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.58,-5.16218,17.43746,0.04708,5.58697
5,itraconazole,repurposing_candidate,8A2B,EGFR,L858R,-1.81,-7.21895,1.13386,0.04266,6.0904
5,itraconazole,repurposing_candidate,8FMI,KRAS,WT,-3.07,-6.35294,2.48506,0.31422,6.2674
5,lapatinib,egfr_family,3POZ,EGFR,WT,-0.36,-10.74701,0.86869,0.98203,8.80952
5,lapatinib,egfr_family,4I24,EGFR,T790M,-0.91,-7.84748,1.22888,0.92832,8.76915
5,lapatinib,egfr_family,4LDJ,KRAS,G12C,-2.47,-5.30921,2.4688,0.10459,5.92432
5,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.76,0.56009,2.56311,0.54335,7.94906
5,lapatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.0,-6.85036,13.04347,0.06159,5.7609
5,lapatinib,egfr_family,8A2B,EGFR,L858R,-0.71,-8.86007,1.69405,0.8066,7.78385
5,lapatinib,egfr_family,8FMI,KRAS,WT,-2.67,-6.5315,2.48069,0.36399,7.07898
5,metformin,repurposing_candidate,3POZ,EGFR,WT,0.17,-3.66924,0.99527,0.87712,4.1676
5,metformin,repurposing_candidate,4I24,EGFR,T790M,0.44,-3.79376,0.86207,0.7789,3.74434
5,metformin,repurposing_candidate,4LDJ,KRAS,G12C,0.33,-3.92972,0.76091,0.71363,3.47903
5,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.41,-4.09016,0.54479,0.90167,4.12316
5,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.24,-1.34358,6.13792,0.58108,2.97113
5,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.76,-3.66132,0.54414,0.92938,4.66261
5,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.18,-3.46888,0.63589,0.47444,3.32712
5,neratinib,egfr_family,3POZ,EGFR,WT,-0.39,-8.34921,2.49419,0.39193,8.3023
5,neratinib,egfr_family,4I24,EGFR,T790M,-0.49,-7.28329,1.37081,0.75383,8.78795
5,neratinib,egfr_family,4LDJ,KRAS,G12C,-2.06,-5.53003,4.23751,0.06207,5.2127
5,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.02,2.19263,1.79814,0.65224,8.45662
5,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.96,-5.72545,8.04554,0.01833,5.26238
5,neratinib,egfr_family,8A2B,EGFR,L858R,-0.72,-7.93744,2.35329,0.50912,7.68166
5,neratinib,egfr_family,8FMI,KRAS,WT,-1.48,-5.10097,1.87951,0.0726,5.86776
5,osimertinib,known_answer,3POZ,EGFR,WT,-0.62,-6.49608,1.29377,0.70575,7.94977
5,osimertinib,known_answer,4I24,EGFR,T790M,-0.7,-7.88795,2.39103,0.43789,7.81737
5,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.49,-4.17414,1.11997,0.03496,4.88752
5,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.45,-6.47419,4.34286,0.0378,6.2934
5,osimertinib,known_answer,6OIM,KRAS,G12C+sotorasib,-3.72,-2.52519,8.84877,0.09883,4.8114
5,osimertinib,known_answer,8A2B,EGFR,L858R,-0.88,-6.60193,2.43274,0.09005,6.5579
5,osimertinib,known_answer,8FMI,KRAS,WT,-1.19,-4.94625,1.94067,0.07892,5.8453
5,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.52,-8.59234,3.99432,0.03657,5.72868
5,ponatinib,multi_kinase,4I24,EGFR,T790M,-2.23,13.41256,3.49975,0.48512,7.42214
5,ponatinib,multi_kinase,4LDJ,KRAS,G12C,-2.03,-6.40409,2.18661,0.20704,6.43379
5,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.72,3.39567,3.76631,0.61675,7.6365
5,ponatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-2.91,19.2588,4.01105,0.76549,7.03922
5,ponatinib,multi_kinase,8A2B,EGFR,L858R,-1.07,-10.44031,2.42395,0.26777,7.19698
5,ponatinib,multi_kinase,8FMI,KRAS,WT,-2.21,-8.33436,1.74243,0.15153,6.23183
5,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.24,-7.71549,0.98724,0.5107,5.40022
5,propranolol,repurposing_candidate,4I24,EGFR,T790M,-0.37,-7.03179,1.62893,0.36569,4.54654
5,propranolol,repurposing_candidate,4LDJ,KRAS,G12C,-1.12,-5.41105,0.89037,0.7281,4.1582
5,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.93,-6.97825,1.16681,0.32524,4.75576
5,propranolol,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.94,-3.20979,6.7016,0.07665,2.62507
5,propranolol,repurposing_candidate,8A2B,EGFR,L858R,-1.08,-6.66306,1.39561,0.18945,4.42206
5,propranolol,repurposing_candidate,8FMI,KRAS,WT,-1.32,-5.78538,1.94837,0.56765,3.87743
5,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.27,-7.49621,3.13475,0.09466,5.52846
5,simvastatin,repurposing_candidate,4I24,EGFR,T790M,-2.15,0.40472,3.40643,0.42935,6.80404
5,simvastatin,repurposing_candidate,4LDJ,KRAS,G12C,-1.83,-6.62059,1.50657,0.14893,4.87281
5,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.02,-6.92176,1.9484,0.2149,6.14694
5,simvastatin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.83,-5.23829,4.2316,0.18255,5.59792
5,simvastatin,repurposing_candidate,8A2B,EGFR,L858R,-1.73,-6.54918,2.21575,0.26598,6.00071
5,simvastatin,repurposing_candidate,8FMI,KRAS,WT,-1.13,-6.1789,1.91937,0.14916,5.85297
5,sorafenib,multi_kinase,3POZ,EGFR,WT,-1.33,-10.34975,3.29323,0.36768,7.02713
5,sorafenib,multi_kinase,4I24,EGFR,T790M,-1.63,-4.42921,2.21408,0.48992,7.1972
5,sorafenib,multi_kinase,4LDJ,KRAS,G12C,-1.64,-4.50495,2.60991,0.23135,5.80998
5,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.34,2.20787,0.89757,0.94214,7.81406
5,sorafenib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.41,30.82104,5.64207,0.06711,5.20918
5,sorafenib,multi_kinase,8A2B,EGFR,L858R,-0.33,-9.61562,1.25855,0.84848,7.24866
5,sorafenib,multi_kinase,8FMI,KRAS,WT,-1.01,-6.70981,2.59973,0.16369,5.33682
5,sotorasib,known_answer,3POZ,EGFR,WT,-1.38,-4.50113,0.89546,0.34212,7.93584
5,sotorasib,known_answer,4I24,EGFR,T790M,-2.04,1.96272,1.36832,0.32714,7.66855
5,sotorasib,known_answer,4LDJ,KRAS,G12C,-2.8,-6.30111,2.77824,0.36852,6.71809
5,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-1.24,-4.59353,3.28092,0.01754,7.09779
5,sotorasib,known_answer,6OIM,KRAS,G12C+sotorasib,-0.85,-7.7478,0.9113,0.54222,7.77944
5,sotorasib,known_answer,8A2B,EGFR,L858R,-2.51,-2.8821,2.51832,0.0299,6.78993
5,sotorasib,known_answer,8FMI,KRAS,WT,-2.21,-6.07438,1.90509,0.02881,5.55997
5,sunitinib,multi_kinase,3POZ,EGFR,WT,-1.09,-6.88529,1.49039,0.76058,7.32409
5,sunitinib,multi_kinase,4I24,EGFR,T790M,-0.48,-7.27927,1.12973,0.38792,7.04907
5,sunitinib,multi_kinase,4LDJ,KRAS,G12C,-1.56,-6.63859,1.64606,0.73817,6.14248
5,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.65,-7.69615,2.18172,0.55091,6.8927
5,sunitinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.14,-4.71863,5.93917,0.06914,4.66266
5,sunitinib,multi_kinase,8A2B,EGFR,L858R,-0.81,-8.19564,1.67287,0.74251,6.83926
5,sunitinib,multi_kinase,8FMI,KRAS,WT,-1.32,-6.62978,1.37747,0.73169,5.90521
5,thalidomide,repurposing_candidate,3POZ,EGFR,WT,-0.4,-6.95709,2.32733,0.84794,5.57463
5,thalidomide,repurposing_candidate,4I24,EGFR,T790M,0.34,-6.55997,0.97381,0.77776,5.36472
5,thalidomide,repurposing_candidate,4LDJ,KRAS,G12C,-0.58,-4.85024,1.61217,0.562,4.49741
5,thalidomide,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.2,-7.07453,1.51557,0.71667,5.73105
5,thalidomide,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.17,-3.36675,5.94967,0.45396,4.27503
5,thalidomide,repurposing_candidate,8A2B,EGFR,L858R,0.11,-6.60063,1.55519,0.56381,5.32324
5,thalidomide,repurposing_candidate,8FMI,KRAS,WT,-0.32,-6.20094,0.29806,0.1848,4.27655
5,vandetanib,egfr_family,3POZ,EGFR,WT,-0.78,-8.1902,1.52675,0.14295,6.79039
5,vandetanib,egfr_family,4I24,EGFR,T790M,0.01,-8.39689,0.84975,0.90365,7.64004
5,vandetanib,egfr_family,4LDJ,KRAS,G12C,-0.76,-6.42364,1.78847,0.41805,6.57448
5,vandetanib,egfr_family,5UGC,EGFR,L858R+T790M,-1.5,-6.78501,5.41576,0.15145,6.29984
5,vandetanib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.32,-6.00865,2.14117,0.03824,5.47128
5,vandetanib,egfr_family,8A2B,EGFR,L858R,0.09,-8.51961,0.65387,0.9678,7.60201
5,vandetanib,egfr_family,8FMI,KRAS,WT,-1.4,-6.76166,1.52727,0.32079,6.37258
5,verapamil,repurposing_candidate,3POZ,EGFR,WT,-1.18,-7.15289,1.27792,0.724,7.46853
5,verapamil,repurposing_candidate,4I24,EGFR,T790M,-1.31,-5.01725,1.08407,0.32921,7.06344
5,verapamil,repurposing_candidate,4LDJ,KRAS,G12C,-3.05,-3.71673,2.08823,0.06369,4.12932
5,verapamil,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.5,1.46301,1.88572,0.2863,6.57377
5,verapamil,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.97,5.04345,13.24683,0.07301,4.36618
5,verapamil,repurposing_candidate,8A2B,EGFR,L858R,-1.54,-6.98239,1.94624,0.19154,6.22919
5,verapamil,repurposing_candidate,8FMI,KRAS,WT,-2.89,-4.15055,1.53007,0.1562,4.89634
6,adagrasib,known_answer,3POZ,EGFR,WT,-2.02,-7.58266,1.9748,0.10883,7.76259
6,adagrasib,known_answer,4I24,EGFR,T790M,-2.86,-3.61245,4.25333,0.10108,7.02214
6,adagrasib,known_answer,4LDJ,KRAS,G12C,-3.53,-6.32327,5.11599,0.11992,6.20402
6,adagrasib,known_answer,5UGC,EGFR,L858R+T790M,-2.44,-6.40002,5.00815,0.06503,6.12
6,adagrasib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.2,-5.75087,2.0052,0.05147,6.19836
6,adagrasib,known_answer,8A2B,EGFR,L858R,-1.67,-7.03132,0.98126,0.47664,7.8823
6,adagrasib,known_answer,8FMI,KRAS,WT,-3.02,-7.39093,2.12847,0.09136,5.85297
6,afatinib,egfr_family,3POZ,EGFR,WT,-1.26,-8.03826,2.46473,0.42176,7.72126
6,afatinib,egfr_family,4I24,EGFR,T790M,0.04,-8.74441,1.17249,0.95878,8.3562
6,afatinib,egfr_family,4LDJ,KRAS,G12C,-1.55,-5.67723,1.50812,0.47683,6.49004
6,afatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.51,-6.71958,3.47217,0.20932,7.08889
6,afatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.6,-7.17549,2.35682,0.19025,6.3352
6,afatinib,egfr_family,8A2B,EGFR,L858R,-0.17,-7.38452,1.54122,0.8855,7.74533
6,afatinib,egfr_family,8FMI,KRAS,WT,-1.6,-5.72217,2.15587,0.46626,7.05072
6,aspirin,repurposing_candidate,3POZ,EGFR,WT,-0.28,-6.15629,0.46556,0.861,4.60053
6,aspirin,repurposing_candidate,4I24,EGFR,T790M,-0.28,-5.23891,1.35326,0.35543,3.70337
6,aspirin,repurposing_candidate,4LDJ,KRAS,G12C,-0.71,-4.85461,1.39441,0.8031,3.80444
6,aspirin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.22,-5.83352,1.10027,0.7396,4.59496
6,aspirin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-5.05,-2.74538,4.59387,0.46095,3.24562
6,aspirin,repurposing_candidate,8A2B,EGFR,L858R,-0.26,-5.06009,1.64066,0.3893,3.85959
6,aspirin,repurposing_candidate,8FMI,KRAS,WT,-0.49,-5.34516,0.72823,0.88184,4.08763
6,cimetidine,repurposing_candidate,3POZ,EGFR,WT,-0.07,-5.25175,1.13996,0.3575,6.06405
6,cimetidine,repurposing_candidate,4I24,EGFR,T790M,-0.66,-4.65787,0.94225,0.19914,5.08191
6,cimetidine,repurposing_candidate,4LDJ,KRAS,G12C,-0.61,-4.82889,1.00658,0.72502,5.02677
6,cimetidine,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.73,-4.65087,1.11541,0.35769,5.74202
6,cimetidine,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.53,11.72109,3.91568,0.16932,3.55674
6,cimetidine,repurposing_candidate,8A2B,EGFR,L858R,0.01,-5.93806,1.41961,0.51877,5.40238
6,cimetidine,repurposing_candidate,8FMI,KRAS,WT,-0.55,-4.13597,0.61212,0.52259,4.79114
6,crizotinib,multi_kinase,3POZ,EGFR,WT,-0.51,-8.49153,0.93206,0.94209,8.36841
6,crizotinib,multi_kinase,4I24,EGFR,T790M,-0.55,-8.42249,0.9633,0.87426,8.31846
6,crizotinib,multi_kinase,4LDJ,KRAS,G12C,-2.43,-4.47492,4.22572,0.02718,4.20594
6,crizotinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.65,-5.22496,1.20736,0.66443,7.74803
6,crizotinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.48,-2.67006,6.74635,0.06883,4.58712
6,crizotinib,multi_kinase,8A2B,EGFR,L858R,-0.72,-7.03248,0.98304,0.79409,7.81964
6,crizotinib,multi_kinase,8FMI,KRAS,WT,-1.57,-6.02677,1.40336,0.298,6.51937
6,dacomitinib,egfr_family,3POZ,EGFR,WT,-0.02,-8.71395,0.66492,0.96324,8.41984
6,dacomitinib,egfr_family,4I24,EGFR,T790M,0.05,-8.97435,0.61917,0.95061,8.07411
6,dacomitinib,egfr_family,4LDJ,KRAS,G12C,-0.74,-6.17938,1.82895,0.49241,6.8787
6,dacomitinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.43,-6.67354,2.62049,0.33188,7.4291
6,dacomitinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.67,-6.64346,3.4578,0.0624,5.76617
6,dacomitinib,egfr_family,8A2B,EGFR,L858R,-0.13,-7.63569,1.99208,0.91795,7.85273
6,dacomitinib,egfr_family,8FMI,KRAS,WT,-0.95,-6.15999,1.80613,0.16533,6.57901
6,dasatinib,multi_kinase,3POZ,EGFR,WT,-0.87,-6.55476,1.22489,0.51258,7.50966
6,dasatinib,multi_kinase,4I24,EGFR,T790M,-0.32,-8.92054,0.70311,0.90403,7.88192
6,dasatinib,multi_kinase,4LDJ,KRAS,G12C,-1.12,-4.24421,12.03504,0.02168,4.82905
6,dasatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.12,-6.01021,6.31776,0.10251,5.32175
6,dasatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.53,-2.30503,7.35326,0.13243,4.49028
6,dasatinib,multi_kinase,8A2B,EGFR,L858R,-0.51,-7.36217,1.98968,0.83068,7.42423
6,dasatinib,multi_kinase,8FMI,KRAS,WT,-1.5,-5.46379,1.29888,0.03896,4.8274
6,disulfiram,repurposing_candidate,3POZ,EGFR,WT,-0.61,-4.68282,0.79729,0.37025,5.14227
6,disulfiram,repurposing_candidate,4I24,EGFR,T790M,-0.59,-4.39769,1.0991,0.43297,5.32995
6,disulfiram,repurposing_candidate,4LDJ,KRAS,G12C,-1.94,-2.79319,7.23201,0.08048,2.94061
6,disulfiram,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.12,-4.32976,1.95775,0.5204,5.65463
6,disulfiram,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-2.03,-2.07476,6.59574,0.06323,2.83385
6,disulfiram,repurposing_candidate,8A2B,EGFR,L858R,-0.71,-4.13872,1.33827,0.57721,5.00526
6,disulfiram,repurposing_candidate,8FMI,KRAS,WT,-1.44,-3.46353,1.2844,0.29328,3.8561
6,divarasib,kras_family,3POZ,EGFR,WT,-2.08,-7.0942,1.95032,0.03098,7.45818
6,divarasib,kras_family,4I24,EGFR,T790M,-1.51,-7.3244,3.29092,0.0665,7.20712
6,divarasib,kras_family,4LDJ,KRAS,G12C,-2.49,-3.46349,1.31635,0.1943,7.33373
6,divarasib,kras_family,5UGC,EGFR,L858R+T790M,-1.33,-4.64087,1.70537,0.04607,7.57391
6,divarasib,kras_family,6OIM,KRAS,G12C+sotorasib,-1.57,-8.62932,1.46746,0.42416,7.92866
